"genenames","signed_p_Rp_WT_norvsOIR","signed_p_RPE_WT_norvsOIR","signed_p_SC_F_WT_norvsOIR","signed_p_Muller_WT_norvsOIR","signed_p_Microglia_WT_norvsOIR","signed_p_Cone_WT_norvsOIR","signed_p_BC_WT_norvsOIR","signed_p_AC_WT_norvsOIR","signed_p_Melano_WT_norvsOIR","signed_p_Immune_WT_norvsOIR","signed_p_Endo_WT_norvsOIR","signed_p_R_BC_WT_norvsOIR","signed_p_other_BCs_WT_norvsOIR"
"Slc15a5",0,0.480509713775952,0,0,0,0,0,0,0,0,0,0.56639652940559,0
"Slc16a1",-6.90435271393825,0.187482624115201,0.675471266944146,-4.85645463498221,0.0561623420336258,0.282793491244926,0.444240970365755,0.689494412124039,0.0258311975921119,0.413274264386166,-2.12439275463106,0.945771219796728,1.18378763669712
"Slc16a10",0.116077984168903,0.465159226210016,0.255590802839638,0.516847451582909,-0.512340160366496,0.601358622481701,0.101475405864049,-0.488157071036428,-0.285326222254915,0.263385237808494,0.196746102608357,0.0180492887960897,0.431488329433793
"Slc16a11",-0.466541838470236,0,0.618078187603123,0,-0.576491088771401,0,0,1.050382962914,0,0,-0.530504997020365,0.956617101082366,0
"Slc16a12",-0.00337409244890717,-0.74111138063731,-0.527828762348579,-0.75436259514428,0,0,0,0,0,0,0.196746102608357,0,0
"Slc16a13",-2.84908797786132,0.430305227484484,-0.655401942315842,-0.617788693938069,-0.115365040980656,-0.00958038134154453,0.127407957474541,0.285380042412506,0.548149515778771,-0.0923792158075558,-0.750911388663023,0.397461627127054,0.10863157001204
"Slc16a14",0.982835330505041,-0.332087132049585,-0.635462898254168,1.69203824270303,-0.576491088771401,0.461328107936453,0.167915786598934,1.46527515507768,0,0,0.432771932265703,0,0.738574019705475
"Slc16a2",-0.370088115722297,0.101142180740589,-0.822298371532048,-1.03166995510801,0.539220084807651,1.13122437365186,0.0248002559702022,-0.0808890564775627,0.493318657741311,-0.204263865079801,-0.832329880119844,0.56639652940559,0.431488329433793
"Slc16a3",6.9675096509173,0.813573099401501,0.33488223125979,15.7772898532188,0.483884092410366,1.03381382800053,1.44913713437604,1.06047651400969,0.0379778934208706,-0.388440828479986,2.23473789662061,3.07663651128058,2.82932432445787
"Slc16a4",-0.119504662417024,-0.225467552106074,-0.642439891549538,0.0581373248501726,-0.576491088771401,0.00958038134154453,0,0,0,0.308135067791026,-3.14791458215026,0,0
"Slc16a5",0,0,0,0.356428099417734,0,-0.51182261397306,0,0,0,0,0,0,0
"Slc16a6",-7.18457175858003,0.980654169934679,1.29820574485838,4.9843890212452,-1.24243609344121,-0.20601507572522,1.51961450440776,0.532093936119707,0.0558659861837845,0.844510456035057,0.00845713989499276,0.581110778967301,-0.688170751034944
"Slc16a7",-0.195925602040498,0.412797580136829,-0.0818077076887708,0.270904143831576,-1.19710749628146,0,-0.552044987466771,-1.40097792377905,0.627469631735004,-0.140906730391335,0,-1.48967308971348,-0.0384368556110706
"Slc16a8",-0.358793155165826,-0.385686000935294,-0.159815674526915,0.0420637259453694,-0.064303585941312,-0.0823729518388034,-0.255835311270522,0.182240760977756,0,0.66497612542256,0.71379439319811,0.684628952730744,1.01047376512566
"Slc16a9",0.253846820516711,-0.482082256822781,0.446411560089062,-0.991298765077482,-0.377743530603438,0.306436979045746,0.442671398736372,0.322662301289338,-0.918292463925719,0.496495643792375,-1.80761274097002,0,0
"Slc17a1",0.380116440005269,0,0,0,0,0,-0.366665077584099,0,0,0,0,0,0
"Slc17a2",0.433724771642696,0,0,0,0,0.75493607873585,0,0,0,0,0,0.56639652940559,0
"Slc17a3",1.16055810592419,0,0,0,0,0.461328107936453,0,0,0,0,0,0,0
"Slc17a4",0,0,0,0,0,0,-0.366665077584099,0,0,0,0,0,0
"Slc17a5",-0.217673926699953,-0.348319371166291,0.128790879588717,-0.548925120276581,0.702836626629374,-0.441300745338472,-0.26658274185286,-0.510723380169234,-1.22299028234292,-0.0951375922584087,-0.796854942592374,0.899893352446604,-0.491997695323344
"Slc17a6",-0.548447737461677,0.480509713775952,0,0.140809079577206,0,0.094318897080947,0.366665077584099,0.322662301289338,0,0,0,0,0
"Slc17a7",-9.06386983428911,-0.100645171907814,1.35128770184636,1.40470383647194,-0.240615278156604,-0.0412676243021133,-0.351212567158898,-0.0080508316086902,0.736458857937564,0.307523398175498,0.0395458122095018,-2.23514452941844,-1.73107354872385
"Slc17a8",0.331542895234643,0,-0.0538736866367692,-1.59012934021831,-0.576491088771401,0,0,-0.518481918457214,0,0,-0.530504997020365,0,0
"Slc17a9",-1.35194218307224,0,1.56743900710574,-1.0162194082487,0.375588666437479,0.665615405755855,1.08110945000703,-0.518481918457214,0.259793667322702,-0.308135067791026,0,0.84515895600809,0.194367083548741
"Slc18a1",-0.114900015455068,0.0582336147717107,0,0,0,0,0,0,0,0,0,0,0
"Slc18a2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc18a3",-0.114560356711201,0.480509713775952,0,0,0,0,0,-0.0602020414749718,0,0,0,0,0
"Slc18b1",0.171661506064744,0.463915128655273,-0.0872755383018072,-0.919369375335605,0.190652511392814,-0.146178320597968,-1.59977544446652,0.0223479281800526,-0.0586784500031357,-0.204263865079801,-1.08726984903621,-1.07676687667489,0.172410244700884
"Slc19a1",-3.34750165251719,-0.136684321829899,-0.728735414588014,-1.25367813722681,0.378167155556835,-0.296913821843311,-0.195270704422902,-0.0101819194986992,-0.489943015412751,-0.0197320992849819,0.972665274517128,0.0310300548844161,0.390774152765152
"Slc19a2",0.386811699394662,-0.0668607460093585,-0.677908299956392,-0.12640925775219,-0.825132600366426,0.908098245743113,0.13529903769807,0.5475676895838,0.966379779409113,-0.489928982107898,0.198194392451316,0.602257658127142,-0.286016926144268
"Slc19a3",0,0.345584247213451,0.191071869257314,0.200391364604827,0,0.75493607873585,0.366665077584099,0,0,0,-3.43588587252173,0,0
"Slc1a1",4.27648849285345,0.39479316160827,-0.141765126422581,0.549824430292153,0.109356089456247,0.490670347530684,1.38808136754543,-0.963175451493668,-0.259793667322702,0.303529227061025,1.07316599351357,-0.02342468057665,0.225590420839496
"Slc1a2",-0.7328910009225,-0.493270901972588,0.753338005744971,-3.48286471339966,0.27929953405092,-0.12643698735544,0.030557027860345,-0.00820258132688519,-0.548149515778771,0.290202826132731,0.027343423369936,0.115504373719139,0.341063802436114
"Slc1a3",-0.521818274131388,-0.251027044790607,0.0722976814843514,-7.12941828171016,-1.95890692500485,0.966910953152912,-0.171780186948274,0.11958862448016,0.413184040361795,-0.323057940434871,-0.886120405962627,0.384906223634997,0.0294677821178341
"Slc1a4",8.46890172431261,0.155809280289406,0.0757917543693836,3.22960372356591,-0.118926529680739,1.02414357567182,0.787811878481988,-1.3043657119804,0.259793667322702,-0.308135067791026,0.360954268516167,0.346312752598005,-0.0294677821178341
"Slc1a5",0.0613837200878849,-0.0633978603456035,-0.145745832913398,0.135237269460653,-0.230832666734115,1.15549860125248,0.174068355845969,0.322662301289338,0.188049865646949,-0.566608459283285,1.98232473998541,0.0681919417418856,0.127042697687787
"Slc1a6",-0.0862021201991937,0.278252800559248,-0.525379504252084,0.135237269460653,-0.576491088771401,-0.843360212912764,0.232326060155855,0.5433810594567,0.0647370145614572,0,0,0.56639652940559,0.225347131020272
"Slc1a7",0.555844778684123,-0.592247960617336,0.136519892916269,1.50955751131197,0.0091855436923284,0.731956161559825,-0.122839421357874,0.509378468331426,-0.675072662181267,0,0.196746102608357,-1.68765476775592,-0.208268265531033
"Slc20a1",-3.66562885888899,-0.36349379263147,0.183415554667958,-0.343255740993768,-1.45455258449516,-0.0461704803296304,-0.267368716569605,0.108450221680296,-0.0665816491722433,0.026451041466228,-0.271127721501816,-0.132929958495966,-0.796385425468891
"Slc20a2",-0.488663885837257,-3.05242829337442,-0.120373091670644,-0.861742000197062,-0.556428922040051,0.0356809226782205,0.239423870454383,0.0682404288478868,0.327140104888093,-0.12889493943498,-0.210493970112979,0.00635740654555192,0.183987098007702
"Slc22a1",0,0,-0.324029826762814,0.691727472455935,0,-0.00958038134154453,-0.366665077584099,0.322662301289338,0.259793667322702,0,0,0.0681919417418856,0
"Slc22a12",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a13",0.557915050476315,-0.515231267959666,2.44144214674313,0.539780438626488,-0.055794955352871,-0.450295872373316,-0.96633443945811,0.0604886675641249,0.316918620861852,0,0,0.123519763343148,-0.499435184341675
"Slc22a14",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a15",-0.12570974934852,-1.06970776016983,0.217691223495594,0.217613010544722,-0.953755071703609,0.461328107936453,-0.45619055231615,-0.81434991125394,-0.535132918268762,-0.694204602100403,-1.81217641527518,0.397461627127054,-0.499435184341675
"Slc22a16",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a17",0.0536373527497018,1.32167937170807,-0.315108802129965,-6.77488281244733,-1.73873640169643,0.624804171581167,-0.614741908965242,-1.05283346478571,-0.54574302269825,0.496495643792375,-0.595581630787094,-1.90992890395386,-0.375290641671821
"Slc22a18",0,0.376326002144914,0.154797624282453,0,0.90491216738372,0,0,0,0.316918620861852,-0.307954729315901,-0.886120405962627,0,0
"Slc22a19",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a2",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a20",0,0,0,0,0,0,0,0,0,0.308135067791026,0,0,0
"Slc22a21",0.774333800541598,-0.515231267959666,0.807989218699467,1.47133836048913,0.0758716575869682,-0.51182261397306,1.08110945000703,0.795724672433317,0.259793667322702,-0.308135067791026,0.432771932265703,0,0
"Slc22a22",0,0,0,0,0,0,0,0.742023495202219,0,0,0,0,0
"Slc22a23",0.069621868879626,0.534059316454961,-1.58616980251626,0.879121530233948,0,0.461328107936453,-0.432121097592759,0.0175406621260472,0,0,1.08165189965705,-0.763049849435016,-1.02688313538556
"Slc22a26",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a27",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a28",-1.11436965397575,0,0,0.356428099417734,0,0.461328107936453,-0.59418977330657,0,0.259793667322702,0,0,0,0
"Slc22a29",0.586633679427484,0.480509713775952,0.618078187603123,0,0,0.461328107936453,-0.280981637320746,0,0,0,0,0,0
"Slc22a3",0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc22a30",-2.8538790174918,0,0.299888524682828,-0.356428099417734,0,0.212075253793528,0.190388728583756,0.322662301289338,0,0,0,0.56639652940559,0
"Slc22a4",0.0864665466997208,-0.515231267959666,1.56026268375444,0.214884734887323,1.7744081866462,0,0,-0.518481918457214,0,-0.66497612542256,0,0,0
"Slc22a5",-0.123203750145554,0.161323567221243,-0.268958777849513,0.141718297021885,-1.02686357642397,0.161094216428442,0.083362798446617,0.0131976224343438,0.167085215323361,-0.112023152790371,-0.615922880944441,0.0629953393822726,-0.114114695360041
"Slc22a6",-0.380116440005269,0.279397473063987,-0.39778930343576,0,0,0,0,0,0,0,0,0,0
"Slc22a7",-0.0859378159989097,-0.515231267959666,0,0.691727472455935,0,0,-0.997150393996418,0.518481918457214,0,0,0,0.0681919417418856,0
"Slc22a8",-0.653248955022239,-0.690848820899851,-0.647635448567587,-0.214884734887323,-0.35676520820928,-1.10087025310562,0.482899629674305,0.145833318550432,0,-0.308135067791026,-1.89279316561615,-0.659895333238492,0.431488329433793
"Slc23a1",-0.380116440005269,0,0,0,0,0,-0.366665077584099,0,0,0,0,0,0
"Slc23a2",-0.971876963561547,-0.411157088824503,-0.0220132701860884,0.397337171243107,0.321934117304047,0.85328638258512,-0.591359409357635,-0.51447854964884,-0.406086844751657,-0.0964244275413496,0.488832334417061,0.154765194369027,0.545990953861987
"Slc23a3",0.314807294751778,0,0.307073239164088,0.043107990630726,-1.71739520055167,0.461328107936453,0.366665077584099,0,0.259793667322702,-0.185974544773311,-0.296746013009161,0,0
"Slc23a4",-2.0440055230145,-0.0577258899691096,1.01879898092652,1.31178704244927,0,-0.119388814064272,-0.630832342349901,1.25797787706373,0.948930492444763,-0.771475345538785,-0.530504997020365,0.117603187674713,0
"Slc24a1",-1.29311522035769,0.536173192179657,1.35904250941767,1.89670262576535,-0.363727223917887,0.0371073026419151,0.905665054327792,0.259699906001124,0.310425909125035,0.382496410404199,-0.163742312228549,0.600451518811007,-0.0309830687035326
"Slc24a2",-0.428030449920387,0.773421501374736,0.12974950298888,1.42263706301072,-0.953755071703609,-0.00681912160236185,1.29555654785509,1.10206766371393,0.298736137476469,-0.308135067791026,0,0.0477294406591531,-2.7534494203052
"Slc24a3",-1.25979922609719,1.06963721428723,0.323133400817347,-7.64823690424645,-0.223842705922997,-0.106964278273188,0.178285859450175,-0.392177626685388,0.413184040361795,0,0.196746102608357,0.14517796502548,-0.428795840009816
"Slc24a4",-0.596345450378043,-0.214696537899443,0.428653426169058,2.02731814899765,-0.367201316917146,0.180105986278092,-0.311579705070867,0.0931788284097965,0.0623657006505335,-0.308135067791026,0.432771932265703,-0.122889497036328,-0.796033427078394
"Slc24a5",-1.31869104524307,0.00993347457385987,-0.47789641548487,0.217879741079936,-0.35676520820928,-0.201000887099542,0.0708666817571481,0.167257363015108,0.160959801920866,0.0108440043999982,-0.296746013009161,-0.398912934352276,0.431488329433793
"Slc25a1",0.933749517949462,-0.196102161610058,-0.264148254602072,0.0321797526867744,0.136927110967968,-0.294122739811268,0.274068010143181,0.224442505956102,-0.414242600263283,-0.708662105980712,-0.402257975683318,0.123519763343148,0.0901973032792127
"Slc25a10",-1.66006852828172,-0.332532931640127,-1.35571409767548,-0.477238980349594,0.304194848939798,-1.46201235521627,0.760480754341658,-1.88547745300137,0.283963654528231,-0.0253497297225014,0.940256278854409,0.857680979990755,0.671593848707617
"Slc25a11",-0.766690211009802,-0.0791273973228011,0.142361215540043,0.0960237481701003,1.23488512783077,0.857298453318513,0.280544122828086,0.489310273241039,0.00754540790170631,0.103651828634376,-0.628605286364246,-0.218836619263963,0.341298782477775
"Slc25a12",0.142077918876921,1.87363329044179,0.341164744844738,0.088517093669351,-0.968259661485976,0.170872691627817,-0.332607138123908,0.718033721057527,0.650289108404513,0.320398368891866,0.284904184468914,-1.49791720145036,-0.316899279378074
"Slc25a13",1.56074043394841,-0.177045018025037,-0.773740667977487,0.267047658665323,0.0323229717467087,0.212075253793528,-0.366665077584099,0.0669603671760182,0.0433327575552723,-0.83323584080958,-0.373665575403488,0,-0.499435184341675
"Slc25a14",-0.300525583824419,-0.373109503477858,0.280892933121971,0.253231967719491,-0.0943497957001733,1.49403844536486,-0.0216273602714328,0.324573798145722,0.0711948661796119,0.66497612542256,0.123083951392344,0.781277843901209,-0.45097402207857
"Slc25a15",0.0628741157602313,-0.00893347552270318,-0.293547355619615,-0.492650943618088,0.0364744630598381,-0.0328421416125112,0.742784328955763,-0.360376629943179,0.0210251160940751,-0.771475345538785,0.152655054787803,0.0304884589063478,-0.564750942577263
"Slc25a16",-2.44928365730534,-0.106117942731477,-0.0627214083545465,-0.0559259408055541,0.295031105689483,-1.88295156079688,0.181464496957121,0.00918477327901363,0.061520524415098,0.923503643806071,0.0200906576201437,-0.813311806742539,-0.548517611610053
"Slc25a17",2.28729309583903,0.675385946085067,-0.231369854413498,0.0111213118347827,-0.357843444857272,0.804988668106546,0.0543206618272412,0.0732267370685556,-0.4229854228524,-0.0509242728271537,-0.374296211978019,-0.180152949858688,0.447854984147268
"Slc25a18",0.0878716548662123,0,0.191071869257314,0.509775246312452,0,-0.423656006454203,0,0.182240760977756,0,0,0,0.56639652940559,0.431488329433793
"Slc25a19",-1.88063465310786,0.212728863041055,0.160407705210578,0.114698974411452,-1.27550150428985,0.485406768357488,-0.441807320167672,0.217787257703357,-0.745516953683604,-0.225930617771661,0.0644847336302827,-0.289518361522759,-1.359919790638
"Slc25a2",-0.81798428347662,0,0.127394281617559,0.851795986204115,0.415361012849499,0.470235935204567,0.101142571770345,0.0961879548445792,0.413184040361795,0,0,0.397461627127054,-0.0269700314536446
"Slc25a20",-5.96507531100827,0.911739208785944,0.517278192647092,-0.395599679457241,-0.03755514227928,0.267129903994378,0.247291115840386,0.847377379790737,0.292834879391985,0.352704918288664,-0.256708876639585,-0.351736908635725,-0.234605540941561
"Slc25a21",0.380116440005269,-0.0196010833796703,-0.39778930343576,0.131938736257203,0,0,0,0,0,0,0,0,0
"Slc25a22",-2.28354516397793,-0.343410915338696,0.145684099389678,0.192514319392723,-0.523658083759402,0.0138246054628797,-0.804109867197975,-0.205876924295979,0.139886682134998,-0.0447112174923362,0.435307753790555,0.145571341430887,-0.410670212950156
"Slc25a23",1.0054695402166,1.1128426287623,1.23424764387886,-2.0208990446636,-0.356746905568152,0.0927848688457744,0.061582263707813,0.237203727965044,0.862187786368918,-0.720429136375075,-0.924872627082991,0.0903575463406941,0.5639782989428
"Slc25a24",-0.0621867273671899,0.542126584671654,0.198554913554816,1.46132332607611,-0.208458871636549,0,0.101475405864049,0.322662301289338,-0.523624769035375,-0.166152316483287,0.14829443518376,0.56639652940559,0
"Slc25a25",-2.31915565772143,-0.214684332844511,-0.122924991362087,3.33177433502498,-1.12415001829322,0.388239336895731,-0.357210706128944,-0.395710240618101,0.0961284031022584,-0.597406771706837,-0.0702505023978098,0.635264912837475,0.14786064332008
"Slc25a26",-1.30764977864677,1.43232195426607,0.668782657066483,-0.286852075340822,-0.209394849054787,0.442757347569529,-0.446637899964737,0.275962817446585,-0.0341915243547705,0,0.328497902098102,-0.900211149398319,0.0218438003290123
"Slc25a27",-5.06861779469108,-0.396468069284554,0.607861859575772,0.0584834025336501,-0.346844087119369,0.0280718411358338,-0.864276048758785,1.63724413313023,-0.387765601910887,0.0108440043999982,-0.546075274436414,0.0960531073347596,-0.899352365411945
"Slc25a28",-1.1291375401619,0.998738996643956,0.0591698897341989,0.241066780031626,-0.924753016580676,0.656369876883733,1.05778924899346,0.0553680031123187,0.460328725029805,-0.705877270161497,0.427404453465194,0.14285966090057,0.0975729983668326
"Slc25a29",0.372521280177953,-0.410477378438937,-0.34897695512949,0.199659384295242,-1.3036010422932,0.0624111955059806,-0.213405003725646,-0.155747483544189,0.948930492444763,-0.308135067791026,-0.0227398757690313,0.0123789283060366,-0.515383631650058
"Slc25a3",-1.87081924452973,1.18891968424949,1.40864691387557,-2.38198093729987,-0.238546488288204,-0.257661490885236,0.105152198420189,-0.725450953591936,0.578796876447343,-0.676895701735648,-0.085771596153429,-1.93187975256703,0.466059855265771
"Slc25a30",1.08551428995861,-0.164225487402973,0.603701559017837,1.42592071291442,-0.305124568100565,0,0.167915786598934,0.539885191970676,0.378402443729613,-0.82940383259552,0.320912247699022,0.56639652940559,0.431488329433793
"Slc25a31",-0.295698321535707,-0.515231267959666,0,1.15208886476881,-0.953755071703609,0.75493607873585,0,0.322662301289338,0.413184040361795,0,0,0,-0.499435184341675
"Slc25a32",0.190333854562527,-0.303592495653913,-1.15498639321097,1.10370268634806,-0.0669042764403593,-0.593391755041943,-0.334720720741888,0.256071175661826,-0.776006815958318,0.0446815211229266,0.0668749996002392,0.124773876206086,0.644897439452804
