"genenames","signed_p_Rp_Emp2ko_norvsOIR","signed_p_RPE_Emp2ko_norvsOIR","signed_p_SC_F_Emp2ko_norvsOIR","signed_p_Muller_Emp2ko_norvsOIR","signed_p_Microglia_Emp2ko_norvsOIR","signed_p_Cone_Emp2ko_norvsOIR","signed_p_BC_Emp2ko_norvsOIR","signed_p_AC_Emp2ko_norvsOIR","signed_p_Melano_Emp2ko_norvsOIR","signed_p_Immune_Emp2ko_norvsOIR","signed_p_Endo_Emp2ko_norvsOIR","signed_p_R_BC_Emp2ko_norvsOIR","signed_p_other_BCs_Emp2ko_norvsOIR","signed_p_B_T_Emp2ko_norvsOIR"
"Cd82",-0.546883238170538,-0.130408701161442,0.413783740617427,-2.44512828687372,0.398894319221518,-0.00344593601099998,0.172046162900748,0.575918481071897,0.0928195031332155,0.968749959462871,0.702108698769551,-0.310587542543016,0,0.0862243564525653
"Cd83",-0.453661605233,0,0.0354989470720446,0.183332239836533,-0.160904381838422,0,-0.53143577669194,1.34727392700979,0.259638602394189,-3.09613366991052,0.450430450261125,-0.310587542543016,-0.698534228575058,-0.0701143297039157
"Cd84",-0.327993190309052,0.00058482895317221,0,0,0.654601282608475,0,0.439795946742596,0,0,1.63874079295979,0,0,0,-0.163518124730559
"Cd86",0,0,0,0,-0.148080473039355,0,0,0,0,-1.75301190606296,0,0,0,-0.0837006248673985
"Cd8a",-0.258957942783784,0,0,0,0,1.78657848205276,0,0,0,0,0,0,0,-0.366971380915926
"Cd8b1",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.366971380915926
"Cd9",-0.262521787421636,0.309507941037452,0.945209552826207,0.119611908292483,3.34489523525271,-0.258078102874277,0.710940042510463,0.575918481071897,-0.294169787613871,0.426850825761794,1.56281563329304,0.930204538436093,-0.529328661194509,-0.072450807148472
"Cd93",0.837544543893283,0.25110379815712,0.0992886663193012,-0.889667667947528,-1.25840736599921,-0.0940744369018955,-0.53143577669194,0,0,0.384392416705345,-0.161520916549032,0,0,-0.0130863195616906
"Cd96",0,0,0,0,0,0,0,0,0,0,0.294227845881863,0,0,-0.105692966102561
"Cd99l2",0.445111536176672,0.223443754900073,0.408691720979582,-0.252279525970558,-0.352183863772269,-0.0334393916048679,1.14835115819915,1.91426944922897,-0.093586330455636,-0.802046472392375,0.104577161869211,0.152718901693375,0.337378354282565,0
"Cda",0.0288638834010837,0,0.659815941675288,-0.889667667947528,0,-0.63235906606001,0.439795946742596,-0.0540962298644799,0,0,-0.0984195121162777,0,-0.134044953826139,0
"Cdadc1",-0.121521190373537,0.259010544471262,-0.412960785819475,0.192919233145458,-0.167878017147945,-0.0994718474389433,0.414568767614697,0.85416376180845,-0.267864825076547,0.33387555748726,-0.265175037305459,-0.815405599929609,-0.045116962281457,0.013708268835073
"Cdan1",-0.519153280006756,-0.00361531613579207,-0.659943250979396,-1.105636985994,-0.112908106384952,0.47604614597016,-0.175929731059088,-0.104430717423341,1.23857471382976,-0.020879000933751,-0.535636329702343,-0.0875261790522444,-0.133419567764233,-1.32122821376245
"Cdc123",-0.473957058674107,1.40862239245201,-1.2584249478497,-0.0199168490648633,-0.15105200238454,0.0139581924443854,1.03337746310398,0.266410162624485,0.269279940942679,0.461838869272121,-0.508809499641518,1.28973799328543,0.158262494854208,-0.477209392656371
"Cdc14a",-0.668993225669834,-0.406966600073083,0.151182155174586,0.109074888896055,-0.110774022638454,-0.397600183860266,0.0877468722247392,0.412383867821082,0.356924710916407,-0.108233243226405,0.196149655232762,-1.02705254805833,0.518400466991867,0
"Cdc14b",0.243219205262264,0.097638534155451,-0.655183119590088,0.692104650806274,-1.6359092359999,0.0956462682902457,0.536015469257133,1.17237355535752,0.316167140461575,-0.989964973213595,0.49404392836643,-0.489780121529216,0.338617138197739,-0.447646971033837
"Cdc16",-0.266979864925033,-0.16787945000723,0.762918912974652,0.159348174985611,-0.29711001142057,-0.103036277837,0.847684238432735,-0.384864563760338,0.0513349064000203,-0.0977978620032912,0.301814814786894,-0.289973612492469,-0.282850864331114,-0.429657809223771
"Cdc20",-0.149319920763273,0.305885221129045,0.0247962512398007,0.719465328250341,-0.269772867862688,0.374164467855552,-0.53143577669194,0,0,0,0.372557816196008,0,0,-0.188373479578804
"Cdc20b",0.677155024855202,0,0,0,0,0,0,0.575918481071897,0,0,0,0,0,0
"Cdc23",0.692410667051527,-0.172934410220804,0.632642822110223,-0.122602241746602,1.4854663618436,-0.15776124968681,0.431890153948129,0.971606801664578,-0.315353704239906,0.868765993489366,-0.202195880318491,-0.11736489267642,0.426507270039857,0.372253741866527
"Cdc25a",-0.368466232004647,-0.398393815379646,0.0247371633518183,0.262282076253429,-0.0879275178581305,-1.03547399242373,-0.102600416845815,-0.682213729646599,0.850351916443357,0.428228700163429,0.0905517230031508,-0.310587542543016,0,-0.366971380915926
"Cdc25b",-0.195743756575089,0.494027711264953,-0.535777426457951,0.460082551935412,-0.510985152624959,0.102097480176209,0,0.554076933910012,0.0569810362009733,-0.259638602394189,-0.156437603091355,0.310215676623778,-0.00901286605001298,-0.227551862449403
"Cdc25c",-0.327993190309052,0,0,0,0,0,0.220161423818922,0,0,0,0.294227845881863,0.528473123271099,0,0
"Cdc26",0.382563716941518,-0.122379624410734,0.492562452559958,1.33518454201083,0.783271710593767,0.119431434042102,0.143638328484897,0.628249167924415,0.321042206551702,-0.0379779043367069,-0.279747763480351,0.680358620135268,0.678597053563403,-0.890325777179897
"Cdc27",-0.231584961983888,0.299379581384687,-0.540713153434019,4.70730390732413,0.920516950790872,0.257315255621472,-0.608444212472871,0.707227000980799,0.577929947147811,-0.850648310178752,-0.0734261808385141,0.392788261408722,0.197363308014189,0.21344044470445
"Cdc34",0.157099246711163,-1.068391503983,-0.414091023165199,0.76055251137761,0.312854165936704,-1.51089069691579,0.0812392765383489,0.209481612814752,0.719018466587068,-0.113913839454465,-0.305817577902789,0.325520466611351,-0.112498178715431,-0.675394049135938
"Cdc34b",-0.226843706147566,0.639511196495589,-0.823008124253752,-1.82629993014016,0,-0.432870304588809,-0.29706505913839,-0.0176000159412424,0,0,0,0.528473123271099,0,0
"Cdc37",0.152599746401934,-0.253512085395995,2.35166174509014,0.480337040791063,1.19118295852213,-0.579305298828518,-0.464590559636853,-1.20051343086427,0.299484700854688,-0.898674366823168,-0.12246303655909,-0.0471867152414307,0.562685293828154,-0.033126438079726
"Cdc37l1",-0.998067563998852,-0.824746260454195,-0.37352863297648,0.105626758209715,-0.102233006767789,-0.301059760840926,0.524708751660669,-0.0479287339692173,0.683164269875516,-0.208637324496899,1.3536304521339,-0.673747888695563,-0.915184800687461,-0.046705947322258
"Cdc40",1.00620545329495,-0.453988850489511,0.0790743651281476,1.26994297013919,-0.0564512003985663,-0.313583117350369,1.69385707449498,0.721156488043647,-1.21831358178706,-0.240058892184347,-0.0880867222630079,-0.665244193601747,0.539816393579222,-0.0130863195616906
"Cdc42",1.92338639951277,0.0243844985157462,1.17488933851707,1.46269938087679,0.245784699401824,0.814001501712695,-0.628707368871727,0,0.286796904752878,-0.0772974481574244,-0.899723332743658,0.810712180285695,0.304905874940466,-0.0106726153660841
"Cdc42bpa",-0.24397460858443,-0.0834346200900273,-0.090685334280089,0.175951451036231,-0.395611800645866,0.852200810018936,0.105630713760626,0.0251991706823466,0.198662866559672,-0.282917776626013,0.745122400265155,1.2783225661696,0.327918281646842,-0.366971380915926
"Cdc42bpb",-0.408907533494764,-0.21995139693911,-0.448535992751936,-0.114738060524591,2.78954095252581,1.24833400622351,0.618811370676588,0.00351447128819187,0.0340210279545963,-1.27933970598733,-0.742837998375671,0.240342400610537,-0.0219934162958852,-0.447646971033837
"Cdc42bpg",1.43195640361446,1.09664235536215,0.118980759544958,-0.0367222219289506,-0.584988042792598,-0.0280808373381249,-0.23169116957255,-0.12976003473773,-0.402017262869393,0.428228700163429,-0.19738484851593,-0.138278199753712,0.367273329330218,-0.188373479578804
"Cdc42ep1",-0.433019240703837,0.683038886590895,-0.231586795392241,-0.461207264597132,0,-0.0940744369018955,0.439795946742596,0,0.915721351664202,0,-0.145813261512849,-0.0611197757405279,0,0
"Cdc42ep2",0.662702643062686,3.28361483943795,0.216587202324182,0.11900297673907,-0.148470906867528,-0.63235906606001,-0.53143577669194,-0.145448886884347,0,-0.367061052022224,-0.210252771795659,0,-0.698534228575058,0
"Cdc42ep3",-0.00327581602813612,-1.07826239095357,-0.782530636733946,1.07267725142624,-0.584988042792598,-0.227892689599391,-0.40627294581142,-0.213184800794433,-0.868765993489366,0.308791417550459,-1.22098151656581,-1.68467241034653,-0.0762725480696833,0.454306408412289
"Cdc42ep4",-0.677358385837879,0.564143818919221,0.736195147986254,-0.600118414542732,-0.0161733722463977,-0.432870304588809,0.111709893522715,-0.226288492413253,0.084009373444429,0.7271078495336,0.222107757996281,0,-0.300869981487719,0
"Cdc42ep5",0,-0.499703005301724,0.139664267686388,0,0,0,-0.896477711572438,0,0.428228700163429,0,0.676813139281898,0,0,0
"Cdc42se1",-0.21280685458526,0.0915511846827835,-0.225561045909291,0.429310915847742,1.65221347993122,0.684386540310273,-0.525370756098498,0.0812671554204754,-0.435580845943975,-1.06014409065452,-0.660707391911246,-0.373890090563619,-1.07290495453039,-0.0445326286101517
"Cdc42se2",-0.301097776717565,-0.649172661327383,-0.206144579449638,0.614649734166767,-0.409502769764708,0.392309062331529,-0.109390401196952,-0.207927967077596,-1.99204992062895,-1.21101548871085,-1.07293080625069,-0.779640963795322,0.103471230658393,0.426357052286527
"Cdc45",-0.0484167779070097,0,0.947545944842725,-1.30966939472601,-0.343864546388966,-0.205184100928434,-0.0661275447566798,-1.5751249551455,0,-0.259638602394189,-1.28415394269749,-0.160746118897788,0,0
"Cdc5l",-0.778463738436519,-0.0980251486890893,-0.706587370907489,1.04198181233972,-0.0583815807354968,-0.219370396517805,0.418158831124827,0.31925307979795,-1.02463206791283,0.015266813131625,-0.304795188269575,-0.249376285470454,0.168363428405618,0.283791979490623
"Cdc6",-0.199422601475117,0,0.00554058566181578,0.0308123867810503,-0.198512104791342,1.21330356760726,0,0.575918481071897,0.259638602394189,0,0,0,0,0
"Cdc7",0.151575015712883,-0.499703005301724,0.560688620216523,0.554488522130743,-0.32072741632853,-0.255932908584021,0.176835447757626,0.540915319866686,0.259638602394189,-0.282917776626013,0,1.05210202442632,-0.0881407829781949,-0.013708268835073
"Cdc73",-0.497861608644606,0.102581124488109,1.50552000925038,0.942287732856636,-0.416105856213676,0.624057299128954,1.05621107552583,1.45286419128715,1.46795842610803,-1.04122082162143,0.397150194874552,-0.0639787495187308,-0.197293240378086,-0.0644279674094661
"Cdca2",-0.844465129626653,0,-0.42701337521274,0.443624153586005,-0.32072741632853,0.0914870923976826,-0.53143577669194,0,0,-0.259638602394189,0,0,0,0
"Cdca3",-0.001273310051147,0,0,-0.0379428559737693,-0.169160191895234,0.815707032635439,-1.24240226687998,0.387753475192759,0.259638602394189,0,0.49404392836643,0.730303103931903,-0.134044953826139,-1.08177340877305
"Cdca4",0.247061085071563,-1.07836762973702,2.17725731232592,0.412557667967648,1.71203685058607,2.21139866451982,0.895499190500104,0.671177264614557,-0.695740894729655,-0.0554921626723856,0.256048046480878,0.214504438895235,0.415424978892783,-0.21344044470445
"Cdca5",-0.192722647936916,0,0.935362702815536,-0.0308123867810503,-0.169160191895234,0,1.47287302296902,0,0,0,0,0,-0.300869981487719,-0.188373479578804
"Cdca7",0.476649888314248,0.497726801434794,0.102516644122014,0.719465328250341,-0.0260894037709698,-0.432870304588809,-0.0358575794093054,-0.387753475192759,0.245181203443877,-0.259638602394189,-1.19691772972107,-0.310587542543016,-0.300869981487719,0
"Cdca7l",-0.0714203594772223,-1.47579844460769,-0.0777674110778434,0.950917163548656,-2.76300349572732,0.374164467855552,0.720732940906688,-0.643864662989056,0.149445221982504,0,0.49404392836643,0,-0.134044953826139,-0.105692966102561
"Cdca8",0.335096940506345,0,0.0509763836397286,0,-0.343864546388966,0.815707032635439,-0.53143577669194,0.418458902118248,0,-0.259638602394189,0.294227845881863,-0.310587542543016,-0.300869981487719,0
"Cdcp1",0,0,0,0,0,0,0,-0.387753475192759,0,0,0,-0.310587542543016,0,0
"Cdcp2",-0.280992035317687,-0.496149853736183,-0.42701337521274,0.719465328250341,0,-0.374164467855552,0,0,0,0,0,0,0,0
"Cdh1",0,0,0.336001358943173,0,0,-0.63235906606001,0,0.575918481071897,-0.861911244889672,0,0,0,0,0
"Cdh10",0.829916215417754,0.00131508401439971,-1.88651653991409,0.0872923246021702,0,0,-0.27466762581866,0.321634508615383,0,0,0,0.528473123271099,-1.64766118286908,0
"Cdh11",-1.74854476704579,-0.00168342669670347,-0.229432619132567,0.651654978529331,0,-0.63235906606001,-0.20156143575509,0.278341156683477,0,0,-0.328354348556853,0.214504438895235,-0.197293240378086,0
"Cdh12",-0.327993190309052,0,0.569297982175488,0,0,-0.232533150089363,0.01311798880557,0.244869215690071,0,0,0,-0.224449649881666,0,0
"Cdh13",0.126702995113308,0.803958031932586,0.495198248158388,0.507942130784435,-0.169160191895234,0.44739358931028,-0.172046162900748,-0.0348482326087661,0.0569810362009733,0,1.16601043022685,0.310587542543016,0,0
"Cdh15",0.327993190309052,0,0.569297982175488,0,0,0,0,0,0,0,0,0,0,0
"Cdh16",-0.777364330577808,0,0,0,-0.169160191895234,-0.63235906606001,0,0,0,0,0,0,0,0
"Cdh17",0.513544008486567,0,0.346169567926555,0,0,0,0,0.575918481071897,0,0,0,-1.49838948485997,0,-0.188373479578804
"Cdh18",-0.22648041914319,0,-1.22440084536765,0,0,-0.827442129358615,0.0725515359545463,-0.203227644221264,0,0,0,-0.310587542543016,-0.529630735144817,0
"Cdh19",-0.327993190309052,1.24314067448858,0.030858660318815,-0.308775640404571,0,0,0,0,0.171878610869529,0,0,0,0,0
"Cdh2",2.58867659745377,-0.433531366005997,0.810982324521363,-0.539045659268738,-0.169160191895234,0.146751041898084,0.328278455391868,-0.0676877464012901,-0.31743671004284,0,-1.03230112895607,0.580127240813295,-0.327959652425513,-1.08177340877305
"Cdh20",0.276062787556101,0.803958031932586,-0.42701337521274,0.130267162658764,0,-0.714779678702313,0.0634090784995101,-0.116021073200155,0,-0.86944297058861,0,-0.310587542543016,-0.0693990179423802,0
"Cdh22",-2.3771543488609,0,0.935362702815536,0.071772479673381,0,0.374164467855552,0.471361480378168,-0.537946208369862,0,0,0,0,0,0
"Cdh23",0.513544008486567,0,0.0795132613086545,5.31015145856804,-0.269772867862688,0,0,0,0,0,0.49404392836643,0,0,0
"Cdh24",0.593420977470481,0,-0.180688667027919,-0.6087931558968,-0.510985152624959,0.0774002824334469,-0.62787012780476,0.453571423646504,-0.426944782434622,-0.86944297058861,1.03571218686022,0.528473123271099,0,-0.795743490782703
"Cdh26",0,-0.801225404476663,-1.00174531993301,0,0,0,0,0,0,0,-0.156437603091355,0,0,0
"Cdh3",0.239306404087924,11.5119588439372,-0.576988014650625,-0.275947430050212,-0.644684595852236,-1.05969385306449,0,0.575918481071897,0.108303865475567,0,0,0,0,0
"Cdh4",-1.10571833205491,1.03229524051112,0.0509763836397286,0.443624153586005,0,0.605964008786993,-0.881645338738696,0.418458902118248,0,0,0,0.528473123271099,0,0
"Cdh5",0.337548904994402,-0.496149853736183,0.999632125454691,0.443624153586005,-0.269772867862688,0,0,0,0,0,0.425370204690555,0,0,-0.188373479578804
"Cdh6",-0.622651952410866,0.50287345464714,-0.43543378587278,0.0308123867810503,-0.169160191895234,0,-0.53143577669194,1.63168054173178,0,0,0,-0.67141629172998,0.703388471108497,0
"Cdh7",-0.327993190309052,0,0,0,-0.169160191895234,-0.63235906606001,-0.53143577669194,-1.42233463453666,0,0,0,-0.67141629172998,0,0
"Cdh8",-0.859171944350139,-0.496149853736183,-1.63361311520204,0.443624153586005,0,-0.432870304588809,0.0071095537675634,-0.351500955848221,0,0,0,0,-0.178664989749061,0
"Cdh9",0.101615593971611,-0.496149853736183,0.569297982175488,0.443624153586005,0,0,0.0520528397378264,0.978252705449391,0,0,0,0.310587542543016,-0.139279255968091,0
"Cdhr1",-0.525219751567063,-0.725587822728623,0.311162080483845,-0.026545732431497,-0.151440741849074,1.02085232993957,-0.23954335000034,-0.266701805781882,0.282917776626013,-0.0988114904523388,-0.122921753892015,-0.867979014168075,0.103241106408553,-0.447646971033837
"Cdhr2",0,0,-0.42701337521274,0,0,0,0.439795946742596,0.575918481071897,0,0,0,0,-0.178664989749061,0
"Cdhr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cdhr4",-0.777364330577808,0,-1.28979879910595,-0.337984457253125,-0.435037324148331,0,0.439795946742596,-0.643864662989056,0.0128308698853126,0,-0.0611428112178742,0,0,0
"Cdhr5",-0.597592999407328,0,-0.42701337521274,0.0308123867810503,0,0,-0.0358575794093054,0.575918481071897,0,0,0,0,0,0
"Cdip1",0.00174195369500835,0.0539679583159597,0.174425864564239,0.020961624462704,-0.20120299179687,0.0623509163931348,0.896578423042967,-0.595808021185781,0.0538410217079551,-0.76897863237927,-0.425722419521678,0.217966019126539,-0.0692489151251704,0.526572049739011
"Cdipt",-0.241044740128586,-0.450021817787245,-0.997117935591277,-0.289964595015949,0.619348862280109,0.27234094259094,-0.399970420814708,-0.384511715208493,-0.654491657162138,-0.431241226017444,-0.0515131763058036,-0.753801218032572,0.401872011602437,-0.321206613429826
"Cdiptos",-0.130595985943282,0,-0.365072601682478,0.0419174258944463,-0.169160191895234,-0.0104195553357654,0,0.575918481071897,0,0,0,-0.310587542543016,0,0
"Cdk1",0.159073565903789,-1.33657509935794,0.767471473523446,-0.453464953715987,-0.453019557355827,-0.374164467855552,-0.53143577669194,0,0.259638602394189,-0.86944297058861,-0.184140097207233,0,0,0
"Cdk10",0.0464089478741771,-0.344536142891408,-0.577716051817232,0.546365217573882,-0.0696724598944826,0.391729907371056,-1.31550933152112,0.0192016033959752,0.183616330314204,-0.282917776626013,0.349313355438657,-0.2027134698435,0.204279735187118,-0.0348858756409548
"Cdk11b",1.34925891061752,-0.667476082394985,0.508910755405558,-0.0993095500477874,-0.101735246812003,-0.948044973892407,0.71679020141292,1.9014308301523,0.537589467938725,0.970048932544195,-0.375337720057714,0.581536081525317,1.36793911530673,0.531913252356289
"Cdk12",0.400683924251737,-0.0484832357687506,0.41718290484515,1.38160216499566,1.03737660500918,1.5644432501019,0.690500508589144,0.360821043477195,0.354392149997206,-0.0489982466243827,0,0,-1.0331791462248,0.777840809965561
"Cdk13",0.150995406080694,0.397461753397449,-0.0776259669053203,0.478122515980964,0.970900003842401,-0.168790299553051,1.31923486205826,0.222527758705309,0.635156573755696,0.565202763451812,-0.0457740248127557,-0.262144227787183,-0.0372948418928179,-0.0807536741703687
"Cdk14",-1.30497312507282,0.700606903617078,0.621821179953386,0.473563328530112,1.15498000848831,-0.398140758205458,0.111709893522715,-0.105101480580748,-0.547363863996323,-1.58086326724074,-0.184697076346622,-0.161919311855479,0.376320449059596,-0.366971380915926
"Cdk15",0,0,-0.857879674360185,0,-0.169160191895234,0,-0.53143577669194,-0.387753475192759,0.528588179535745,0,0,0,0,0
"Cdk16",-0.374697542308908,-0.309741423023866,0.620124160810541,0.215406798950685,-0.126382655940129,-0.736285408656235,1.25186925955147,-0.395999634963246,-0.133392816669938,-0.0164785998156728,0.0722925701955158,-0.12691527073814,-0.562378332541497,0.826133571163277
"Cdk17",0.951524673560805,-0.21130724183445,-0.332601863944859,-0.0971489983242835,-0.377159275833863,-0.0948929307915196,0.580089656810825,-0.377781074978686,0.113913839454465,0.191618174804815,-0.776452248550638,1.56218275929163,0.342525947226222,0.15449092251818
"Cdk18",-2.24627264645422,-0.496149853736183,-0.240151219381621,0,-0.308226963141153,0,-0.53143577669194,-1.69815609584444,0,-0.86944297058861,0,0,0,0
"Cdk19",-0.16148695825165,-0.254081230094247,0.607292513046183,4.13822432002826,0.468626363135744,0.17588522654179,0.586224452252765,-3.09527595171395,0.00479019639772592,0.0292539806501322,-0.459370418091285,-0.595879348298838,-0.0237204829304488,-0.0957601372562825
"Cdk19os",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cdk2",0.366996866020896,-0.215948423372977,1.0184246115455,0.972399620081519,-0.0733430721832802,-0.0940744369018955,-1.20701865437621,0,-0.321714200637008,-1.31888107202622,-0.092577176106209,0,0.893945524824408,1.55543308384594
"Cdk20",1.23206377628286,-1.93510243407941,0.628415404864015,-0.0132236702380171,0.738446686320802,0.561400618126037,-0.439509163297066,-0.766905995638955,0.259638602394189,0.428228700163429,0.165782309689533,-1.09410286569694,-0.0722853547359693,-0.188373479578804
